Invoice No,Issue Date,Buyer TIN,Buyer,Currency,Subtotal,VAT,Total,Item,Qty,Unit Price
INV-SYN-00186,2025-05-08,93946795-5356,Port Harcourt Energy Services Ltd,NGN,50588.71,3794.15,54382.86,Logistics Services,4,1359.23
INV-SYN-00186,2025-05-08,93946795-5356,Port Harcourt Energy Services Ltd,NGN,50588.71,3794.15,54382.86,Maintenance Services,9,2394.96
INV-SYN-00187,2025-09-19,03038243-1697,Yusuf Agro Processing Ltd,NGN,45281.70,3396.13,48677.83,Building Materials,4,856.08
INV-SYN-00187,2025-09-19,03038243-1697,Yusuf Agro Processing Ltd,NGN,45281.70,3396.13,48677.83,Building Materials,12,923.88
INV-SYN-00187,2025-09-19,03038243-1697,Yusuf Agro Processing Ltd,NGN,45281.70,3396.13,48677.83,Office Supplies,18,1709.49
INV-SYN-00188,2025-08-08,69423889-9611,Ibrahim & Sons Trading Ltd,NGN,85011.25,6375.84,91387.09,Building Materials,13,1841.41
INV-SYN-00188,2025-08-08,69423889-9611,Ibrahim & Sons Trading Ltd,NGN,85011.25,6375.84,91387.09,Logistics Services,20,308.64
INV-SYN-00188,2025-08-08,69423889-9611,Ibrahim & Sons Trading Ltd,NGN,85011.25,6375.84,91387.09,IT Services,19,2889.48
INV-SYN-00189,2025-12-28,00947675-1129,Ibrahim & Sons Trading Ltd,NGN,117168.17,8787.61,125955.78,Industrial Equipment,7,1810.40
INV-SYN-00189,2025-12-28,00947675-1129,Ibrahim & Sons Trading Ltd,NGN,117168.17,8787.61,125955.78,Consulting Services,15,4458.28
INV-SYN-00189,2025-12-28,00947675-1129,Ibrahim & Sons Trading Ltd,NGN,117168.17,8787.61,125955.78,Consulting Services,17,2213.01
INV-SYN-00190,2025-09-05,85625846-7476,Kano Textiles Ltd,NGN,48375.22,3628.14,52003.36,Maintenance Services,6,4395.95
INV-SYN-00190,2025-09-05,85625846-7476,Kano Textiles Ltd,NGN,48375.22,3628.14,52003.36,IT Services,8,1121.57
INV-SYN-00190,2025-09-05,85625846-7476,Kano Textiles Ltd,NGN,48375.22,3628.14,52003.36,Industrial Equipment,6,2171.16
INV-SYN-00191,2025-06-08,19237320-1677,Lagos Steel & Aluminium Ltd,NGN,81255.94,6094.20,87350.14,Building Materials,8,106.52
INV-SYN-00191,2025-06-08,19237320-1677,Lagos Steel & Aluminium Ltd,NGN,81255.94,6094.20,87350.14,Building Materials,4,4813.01
INV-SYN-00191,2025-06-08,19237320-1677,Lagos Steel & Aluminium Ltd,NGN,81255.94,6094.20,87350.14,Industrial Equipment,13,4703.98
INV-SYN-00192,2025-05-28,34381638-2703,Ibrahim & Sons Trading Ltd,NGN,30066.13,2254.96,32321.09,Consulting Services,15,1119.18
INV-SYN-00192,2025-05-28,34381638-2703,Ibrahim & Sons Trading Ltd,NGN,30066.13,2254.96,32321.09,IT Services,20,561.36
INV-SYN-00192,2025-05-28,34381638-2703,Ibrahim & Sons Trading Ltd,NGN,30066.13,2254.96,32321.09,Building Materials,1,2051.23
INV-SYN-00193,2025-12-02,53569785-1066,Yusuf Agro Processing Ltd,NGN,81179.83,6088.49,87268.32,Maintenance Services,13,3509.02
INV-SYN-00193,2025-12-02,53569785-1066,Yusuf Agro Processing Ltd,NGN,81179.83,6088.49,87268.32,Building Materials,17,1254.42
INV-SYN-00193,2025-12-02,53569785-1066,Yusuf Agro Processing Ltd,NGN,81179.83,6088.49,87268.32,IT Services,3,4745.81
INV-SYN-00194,2025-03-17,22308705-8879,Yusuf Agro Processing Ltd,NGN,83963.56,6297.27,90260.83,Raw Materials,3,3166.64
INV-SYN-00194,2025-03-17,22308705-8879,Yusuf Agro Processing Ltd,NGN,83963.56,6297.27,90260.83,Logistics Services,12,3553.63
INV-SYN-00194,2025-03-17,22308705-8879,Yusuf Agro Processing Ltd,NGN,83963.56,6297.27,90260.83,Building Materials,8,3977.51
INV-SYN-00195,2025-01-09,54117006-4078,Chukwuemeka Okafor Ltd,NGN,89947.14,6746.04,96693.18,IT Services,15,954.48
INV-SYN-00195,2025-01-09,54117006-4078,Chukwuemeka Okafor Ltd,NGN,89947.14,6746.04,96693.18,IT Services,4,617.64
INV-SYN-00195,2025-01-09,54117006-4078,Chukwuemeka Okafor Ltd,NGN,89947.14,6746.04,96693.18,Logistics Services,18,4064.41
INV-SYN-00196,2025-06-06,37418896-6054,Chukwuemeka Okàfor Ventures Ltd,NGN,45071.22,3380.34,48451.56,Logistics Services,9,2215.62
INV-SYN-00196,2025-06-06,37418896-6054,Chukwuemeka Okàfor Ventures Ltd,NGN,45071.22,3380.34,48451.56,Maintenance Services,3,3955.98
INV-SYN-00196,2025-06-06,37418896-6054,Chukwuemeka Okàfor Ventures Ltd,NGN,45071.22,3380.34,48451.56,Logistics Services,5,2652.54
INV-SYN-00197,2025-09-11,92217072-5506,Lagos Steel & Aluminium Ltd,NGN,42099.46,3157.46,45256.92,Industrial Equipment,1,2007.65
INV-SYN-00197,2025-09-11,92217072-5506,Lagos Steel & Aluminium Ltd,NGN,42099.46,3157.46,45256.92,Maintenance Services,7,2077.97
INV-SYN-00197,2025-09-11,92217072-5506,Lagos Steel & Aluminium Ltd,NGN,42099.46,3157.46,45256.92,Building Materials,6,4257.67
INV-SYN-00198,2025-05-30,16650062-7228,Port Harcourt Energy Services Ltd,NGN,78432.51,5882.44,84314.95,Maintenance Services,13,44.82
INV-SYN-00198,2025-05-30,16650062-7228,Port Harcourt Energy Services Ltd,NGN,78432.51,5882.44,84314.95,IT Services,15,2890.72
INV-SYN-00198,2025-05-30,16650062-7228,Port Harcourt Energy Services Ltd,NGN,78432.51,5882.44,84314.95,Consulting Services,15,2299.27
INV-SYN-00199,2025-08-13,36131412-8113,Kano Textiles Ltd,NGN,80033.89,6002.54,86036.43,Building Materials,7,2389.13
INV-SYN-00199,2025-08-13,36131412-8113,Kano Textiles Ltd,NGN,80033.89,6002.54,86036.43,Consulting Services,10,4648.47
INV-SYN-00199,2025-08-13,36131412-8113,Kano Textiles Ltd,NGN,80033.89,6002.54,86036.43,Office Supplies,8,2103.16
INV-SYN-00200,2025-02-28,58437296-9959,Emeka Logistics Nigeria Ltd,NGN,43806.21,3285.47,47091.68,Building Materials,2,1445.38
INV-SYN-00200,2025-02-28,58437296-9959,Emeka Logistics Nigeria Ltd,NGN,43806.21,3285.47,47091.68,Logistics Services,11,1939.90
INV-SYN-00200,2025-02-28,58437296-9959,Emeka Logistics Nigeria Ltd,NGN,43806.21,3285.47,47091.68,Consulting Services,5,3915.31
INV-SYN-00201,2025-03-05,31563875-6140,Kano Textiles Ltd,NGN,56932.60,4269.95,61202.55,Raw Materials,3,298.08
INV-SYN-00201,2025-03-05,31563875-6140,Kano Textiles Ltd,NGN,56932.60,4269.95,61202.55,Building Materials,11,1257.28
INV-SYN-00201,2025-03-05,31563875-6140,Kano Textiles Ltd,NGN,56932.60,4269.95,61202.55,Logistics Services,17,2482.84
INV-SYN-00202,2025-04-18,43155967-7908,Kano Textiles Ltd,NGN,75395.96,5654.70,81050.66,Building Materials,3,664.64
INV-SYN-00202,2025-04-18,43155967-7908,Kano Textiles Ltd,NGN,75395.96,5654.70,81050.66,Consulting Services,10,1123.78
INV-SYN-00202,2025-04-18,43155967-7908,Kano Textiles Ltd,NGN,75395.96,5654.70,81050.66,Building Materials,17,3656.72
INV-SYN-00203,2025-03-07,44345243-3313,Ola Foods Plc,NGN,47939.69,3595.48,51535.17,Consulting Services,14,1109.68
INV-SYN-00203,2025-03-07,44345243-3313,Ola Foods Plc,NGN,47939.69,3595.48,51535.17,Building Materials,17,1083.48
INV-SYN-00203,2025-03-07,44345243-3313,Ola Foods Plc,NGN,47939.69,3595.48,51535.17,Building Materials,3,4661.67
INV-SYN-00204,2025-03-16,50232981-6503,Ibrahim & Sons Trading Ltd,NGN,58567.19,4392.54,62959.73,Office Supplies,13,3561.23
INV-SYN-00204,2025-03-16,50232981-6503,Ibrahim & Sons Trading Ltd,NGN,58567.19,4392.54,62959.73,Industrial Equipment,8,1006.68
INV-SYN-00204,2025-03-16,50232981-6503,Ibrahim & Sons Trading Ltd,NGN,58567.19,4392.54,62959.73,Office Supplies,4,1054.44
INV-SYN-00205,2025-04-26,83803369-1893,Ọlá Foods Distribution Plc,NGN,117967.40,8847.56,126814.96,Logistics Services,11,3868.92
INV-SYN-00205,2025-04-26,83803369-1893,Ọlá Foods Distribution Plc,NGN,117967.40,8847.56,126814.96,Maintenance Services,2,3527.07
INV-SYN-00205,2025-04-26,83803369-1893,Ọlá Foods Distribution Plc,NGN,117967.40,8847.56,126814.96,Office Supplies,14,4882.51
INV-SYN-00206,2025-08-05,41948218-6204,Port Harcourt Energy Services Ltd,NGN,109138.71,8185.40,117324.11,Maintenance Services,20,560.62
INV-SYN-00206,2025-08-05,41948218-6204,Port Harcourt Energy Services Ltd,NGN,109138.71,8185.40,117324.11,Industrial Equipment,13,4866.91
INV-SYN-00206,2025-08-05,41948218-6204,Port Harcourt Energy Services Ltd,NGN,109138.71,8185.40,117324.11,Building Materials,8,4332.06
INV-SYN-00207,2025-07-21,63649910-4181,Ọlá Foods Distribution Plc,NGN,66449.65,4983.72,71433.37,Consulting Services,11,1599.60
INV-SYN-00207,2025-07-21,63649910-4181,Ọlá Foods Distribution Plc,NGN,66449.65,4983.72,71433.37,IT Services,10,4012.75
INV-SYN-00207,2025-07-21,63649910-4181,Ọlá Foods Distribution Plc,NGN,66449.65,4983.72,71433.37,IT Services,5,1745.31
INV-SYN-00208,2025-06-25,79009538-6591,Chukwuemeka Okafor Ltd,NGN,60690.69,4551.80,65242.49,Maintenance Services,4,378.90
INV-SYN-00208,2025-06-25,79009538-6591,Chukwuemeka Okafor Ltd,NGN,60690.69,4551.80,65242.49,Industrial Equipment,6,2591.64
INV-SYN-00208,2025-06-25,79009538-6591,Chukwuemeka Okafor Ltd,NGN,60690.69,4551.80,65242.49,Building Materials,15,2908.35
INV-SYN-00209,2025-08-29,13104319-9531,Emeka Logistics Nigeria Ltd,NGN,25791.40,1934.36,27725.76,Consulting Services,4,239.08
INV-SYN-00209,2025-08-29,13104319-9531,Emeka Logistics Nigeria Ltd,NGN,25791.40,1934.36,27725.76,Maintenance Services,16,1141.04
INV-SYN-00209,2025-08-29,13104319-9531,Emeka Logistics Nigeria Ltd,NGN,25791.40,1934.36,27725.76,Office Supplies,11,598.04
INV-SYN-00210,2025-05-05,97681122-3024,Ola Foods Plc,NGN,59360.57,4452.04,63812.61,Industrial Equipment,17,2569.13
INV-SYN-00210,2025-05-05,97681122-3024,Ola Foods Plc,NGN,59360.57,4452.04,63812.61,Consulting Services,17,528.92
INV-SYN-00210,2025-05-05,97681122-3024,Ola Foods Plc,NGN,59360.57,4452.04,63812.61,Logistics Services,11,608.52
INV-SYN-00211,2025-10-18,98627132-3784,Ibrahim & Sons Trading Ltd,NGN,105184.07,7888.81,113072.88,Industrial Equipment,2,3172.03
INV-SYN-00211,2025-10-18,98627132-3784,Ibrahim & Sons Trading Ltd,NGN,105184.07,7888.81,113072.88,Industrial Equipment,19,4642.59
INV-SYN-00211,2025-10-18,98627132-3784,Ibrahim & Sons Trading Ltd,NGN,105184.07,7888.81,113072.88,Raw Materials,20,531.54
INV-SYN-00212,2025-10-30,08146907-3811,Chukwuemeka Okàfor Ventures Ltd,NGN,136549.85,10241.24,146791.09,Industrial Equipment,7,4094.20
INV-SYN-00212,2025-10-30,08146907-3811,Chukwuemeka Okàfor Ventures Ltd,NGN,136549.85,10241.24,146791.09,IT Services,5,3305.77
INV-SYN-00212,2025-10-30,08146907-3811,Chukwuemeka Okàfor Ventures Ltd,NGN,136549.85,10241.24,146791.09,Maintenance Services,20,4568.08
INV-SYN-00213,2025-08-07,84132582-4289,Ọlá Foods Distribution Plc,NGN,108668.37,8150.13,116818.50,Office Supplies,17,3005.16
INV-SYN-00213,2025-08-07,84132582-4289,Ọlá Foods Distribution Plc,NGN,108668.37,8150.13,116818.50,Maintenance Services,15,2683.09
INV-SYN-00213,2025-08-07,84132582-4289,Ọlá Foods Distribution Plc,NGN,108668.37,8150.13,116818.50,Office Supplies,6,2889.05
INV-SYN-00214,2025-01-31,71542457-5358,Emeka Logistics Nigeria Ltd,NGN,35074.38,2630.58,37704.96,Logistics Services,4,2490.62
INV-SYN-00214,2025-01-31,71542457-5358,Emeka Logistics Nigeria Ltd,NGN,35074.38,2630.58,37704.96,Maintenance Services,19,1031.30
INV-SYN-00214,2025-01-31,71542457-5358,Emeka Logistics Nigeria Ltd,NGN,35074.38,2630.58,37704.96,Logistics Services,20,275.86
INV-SYN-00215,2025-11-09,46725563-4553,Port Harcourt Energy Services Ltd,NGN,152213.50,11416.01,163629.51,Building Materials,19,4784.95
INV-SYN-00215,2025-11-09,46725563-4553,Port Harcourt Energy Services Ltd,NGN,152213.50,11416.01,163629.51,IT Services,17,3244.62
INV-SYN-00215,2025-11-09,46725563-4553,Port Harcourt Energy Services Ltd,NGN,152213.50,11416.01,163629.51,Industrial Equipment,3,2046.97
INV-SYN-00216,2025-04-10,06965087-1424,Kano Textiles Ltd,NGN,7577.16,568.29,8145.45,Raw Materials,20,222.53
INV-SYN-00216,2025-04-10,06965087-1424,Kano Textiles Ltd,NGN,7577.16,568.29,8145.45,Consulting Services,20,153.57
INV-SYN-00216,2025-04-10,06965087-1424,Kano Textiles Ltd,NGN,7577.16,568.29,8145.45,Maintenance Services,4,13.79
INV-SYN-00217,2025-06-22,35956811-2528,Yusuf Agro Processing Ltd,NGN,31198.08,2339.86,33537.94,Logistics Services,12,915.02
INV-SYN-00217,2025-06-22,35956811-2528,Yusuf Agro Processing Ltd,NGN,31198.08,2339.86,33537.94,Office Supplies,1,255.48
INV-SYN-00217,2025-06-22,35956811-2528,Yusuf Agro Processing Ltd,NGN,31198.08,2339.86,33537.94,Building Materials,4,4990.59
INV-SYN-00218,2025-05-23,89480201-7893,Ibrahim & Sons Trading Ltd,NGN,76690.69,5751.80,82442.49,Building Materials,5,2068.21
INV-SYN-00218,2025-05-23,89480201-7893,Ibrahim & Sons Trading Ltd,NGN,76690.69,5751.80,82442.49,Logistics Services,5,3643.92
INV-SYN-00218,2025-05-23,89480201-7893,Ibrahim & Sons Trading Ltd,NGN,76690.69,5751.80,82442.49,Raw Materials,19,2533.16
INV-SYN-00219,2025-01-29,98706327-5968,Ola Foods Plc,NGN,134857.30,10114.30,144971.60,IT Services,15,2790.80
INV-SYN-00219,2025-01-29,98706327-5968,Ola Foods Plc,NGN,134857.30,10114.30,144971.60,Industrial Equipment,16,1081.51
INV-SYN-00219,2025-01-29,98706327-5968,Ola Foods Plc,NGN,134857.30,10114.30,144971.60,Maintenance Services,17,4452.42
INV-SYN-00220,2025-04-21,05885320-1224,Chukwuemeka Okafor Ltd,NGN,75094.28,5632.07,80726.35,Consulting Services,8,1403.82
INV-SYN-00220,2025-04-21,05885320-1224,Chukwuemeka Okafor Ltd,NGN,75094.28,5632.07,80726.35,IT Services,18,3308.09
INV-SYN-00220,2025-04-21,05885320-1224,Chukwuemeka Okafor Ltd,NGN,75094.28,5632.07,80726.35,Building Materials,10,431.81
INV-SYN-00221,2025-05-11,89862664-6951,Adeyemi Trading Company Ltd,NGN,104238.11,7817.86,112055.97,IT Services,19,3486.77
INV-SYN-00221,2025-05-11,89862664-6951,Adeyemi Trading Company Ltd,NGN,104238.11,7817.86,112055.97,Industrial Equipment,9,1688.07
INV-SYN-00221,2025-05-11,89862664-6951,Adeyemi Trading Company Ltd,NGN,104238.11,7817.86,112055.97,Consulting Services,5,4559.37
INV-SYN-00222,2025-02-02,40692852-4692,Chukwuemeka Okàfor Ventures Ltd,NGN,119422.28,8956.67,128378.95,IT Services,6,4022.06
INV-SYN-00222,2025-02-02,40692852-4692,Chukwuemeka Okàfor Ventures Ltd,NGN,119422.28,8956.67,128378.95,Office Supplies,16,4906.42
INV-SYN-00222,2025-02-02,40692852-4692,Chukwuemeka Okàfor Ventures Ltd,NGN,119422.28,8956.67,128378.95,Office Supplies,5,3357.44
INV-SYN-00223,2025-07-18,45007376-3648,Abuja Construction Materials Ltd,NGN,25242.97,1893.22,27136.19,Building Materials,5,1092.29
INV-SYN-00223,2025-07-18,45007376-3648,Abuja Construction Materials Ltd,NGN,25242.97,1893.22,27136.19,Maintenance Services,4,1815.84
INV-SYN-00223,2025-07-18,45007376-3648,Abuja Construction Materials Ltd,NGN,25242.97,1893.22,27136.19,Industrial Equipment,3,4172.72
INV-SYN-00224,2025-01-29,03176244-0886,Adeyemi Trading Company Ltd,NGN,88470.26,6635.27,95105.53,Logistics Services,14,3725.50
INV-SYN-00224,2025-01-29,03176244-0886,Adeyemi Trading Company Ltd,NGN,88470.26,6635.27,95105.53,Logistics Services,11,2015.56
INV-SYN-00224,2025-01-29,03176244-0886,Adeyemi Trading Company Ltd,NGN,88470.26,6635.27,95105.53,Building Materials,7,2020.30
INV-SYN-00225,2025-10-25,16846992-3523,Ola Foods Plc,NGN,156203.72,11715.28,167919.00,Raw Materials,19,3767.08
INV-SYN-00225,2025-10-25,16846992-3523,Ola Foods Plc,NGN,156203.72,11715.28,167919.00,Building Materials,4,3620.30
INV-SYN-00225,2025-10-25,16846992-3523,Ola Foods Plc,NGN,156203.72,11715.28,167919.00,Consulting Services,20,3507.40
INV-SYN-00226,2025-12-22,46668286-7778,Ibrahim & Sons Trading Ltd,NGN,58984.65,4423.85,63408.50,Raw Materials,16,2752.04
INV-SYN-00226,2025-12-22,46668286-7778,Ibrahim & Sons Trading Ltd,NGN,58984.65,4423.85,63408.50,Office Supplies,5,1473.68
INV-SYN-00226,2025-12-22,46668286-7778,Ibrahim & Sons Trading Ltd,NGN,58984.65,4423.85,63408.50,Logistics Services,3,2527.87
INV-SYN-00227,2025-06-27,98536274-4098,Chukwuemeka Okàfor Ventures Ltd,NGN,106405.75,7980.43,114386.18,Maintenance Services,14,3938.95
INV-SYN-00227,2025-06-27,98536274-4098,Chukwuemeka Okàfor Ventures Ltd,NGN,106405.75,7980.43,114386.18,Industrial Equipment,17,1081.21
INV-SYN-00227,2025-06-27,98536274-4098,Chukwuemeka Okàfor Ventures Ltd,NGN,106405.75,7980.43,114386.18,Office Supplies,18,1826.66
INV-SYN-00228,2025-03-03,29707514-4909,Chukwuemeka Okafor Ltd,NGN,48364.45,3627.33,51991.78,Building Materials,7,4758.71
INV-SYN-00228,2025-03-03,29707514-4909,Chukwuemeka Okafor Ltd,NGN,48364.45,3627.33,51991.78,Maintenance Services,4,516.67
INV-SYN-00228,2025-03-03,29707514-4909,Chukwuemeka Okafor Ltd,NGN,48364.45,3627.33,51991.78,Raw Materials,8,1623.35
INV-SYN-00229,2025-11-25,68619999-4282,Ọlá Foods Distribution Plc,NGN,88798.43,6659.88,95458.31,Office Supplies,16,1664.51
INV-SYN-00229,2025-11-25,68619999-4282,Ọlá Foods Distribution Plc,NGN,88798.43,6659.88,95458.31,Industrial Equipment,14,1689.33
INV-SYN-00229,2025-11-25,68619999-4282,Ọlá Foods Distribution Plc,NGN,88798.43,6659.88,95458.31,Raw Materials,15,2567.71
INV-SYN-00230,2025-12-16,23787639-3362,Port Harcourt Energy Services Ltd,NGN,49923.39,3744.25,53667.64,IT Services,13,2773.32
INV-SYN-00230,2025-12-16,23787639-3362,Port Harcourt Energy Services Ltd,NGN,49923.39,3744.25,53667.64,Maintenance Services,13,318.49
INV-SYN-00230,2025-12-16,23787639-3362,Port Harcourt Energy Services Ltd,NGN,49923.39,3744.25,53667.64,Industrial Equipment,7,1389.98
INV-SYN-00231,2025-04-19,53968026-8353,Abuja Construction Materials Ltd,NGN,84280.74,6321.06,90601.80,Maintenance Services,2,1097.05
INV-SYN-00231,2025-04-19,53968026-8353,Abuja Construction Materials Ltd,NGN,84280.74,6321.06,90601.80,IT Services,16,4390.96
INV-SYN-00231,2025-04-19,53968026-8353,Abuja Construction Materials Ltd,NGN,84280.74,6321.06,90601.80,Maintenance Services,3,3943.76
INV-SYN-00232,2025-10-19,07091256-8576,Abuja Construction Materials Ltd,NGN,44116.41,3308.73,47425.14,Office Supplies,7,4078.82
INV-SYN-00232,2025-10-19,07091256-8576,Abuja Construction Materials Ltd,NGN,44116.41,3308.73,47425.14,Maintenance Services,5,2518.12
INV-SYN-00232,2025-10-19,07091256-8576,Abuja Construction Materials Ltd,NGN,44116.41,3308.73,47425.14,Logistics Services,1,2974.07
INV-SYN-00233,2025-07-31,52172602-4867,Port Harcourt Energy Services Ltd,NGN,135898.75,10192.41,146091.16,Consulting Services,12,1549.05
INV-SYN-00233,2025-07-31,52172602-4867,Port Harcourt Energy Services Ltd,NGN,135898.75,10192.41,146091.16,Building Materials,13,4559.23
INV-SYN-00233,2025-07-31,52172602-4867,Port Harcourt Energy Services Ltd,NGN,135898.75,10192.41,146091.16,Maintenance Services,16,3627.51
INV-SYN-00234,2025-11-21,10220654-3815,Emeka Logistics Nigeria Ltd,NGN,50096.56,3757.24,53853.80,Raw Materials,10,1640.56
INV-SYN-00234,2025-11-21,10220654-3815,Emeka Logistics Nigeria Ltd,NGN,50096.56,3757.24,53853.80,Logistics Services,18,1797.40
INV-SYN-00234,2025-11-21,10220654-3815,Emeka Logistics Nigeria Ltd,NGN,50096.56,3757.24,53853.80,Building Materials,12,111.48
INV-SYN-00235,2025-04-30,06294800-1813,Port Harcourt Energy Services Ltd,NGN,74517.04,5588.78,80105.82,Industrial Equipment,7,908.41
INV-SYN-00235,2025-04-30,06294800-1813,Port Harcourt Energy Services Ltd,NGN,74517.04,5588.78,80105.82,Building Materials,5,4284.28
INV-SYN-00235,2025-04-30,06294800-1813,Port Harcourt Energy Services Ltd,NGN,74517.04,5588.78,80105.82,Office Supplies,19,2459.83
INV-SYN-00236,2025-11-19,80601953-0302,Port Harcourt Energy Services Ltd,NGN,62630.43,4697.28,67327.71,Raw Materials,1,3426.36
INV-SYN-00236,2025-11-19,80601953-0302,Port Harcourt Energy Services Ltd,NGN,62630.43,4697.28,67327.71,Raw Materials,9,403.59
INV-SYN-00236,2025-11-19,80601953-0302,Port Harcourt Energy Services Ltd,NGN,62630.43,4697.28,67327.71,Consulting Services,12,4630.98
INV-SYN-00237,2025-08-22,57686274-5212,Chukwuemeka Okàfor Ventures Ltd,NGN,52953.82,3971.54,56925.36,Industrial Equipment,6,3917.39
INV-SYN-00237,2025-08-22,57686274-5212,Chukwuemeka Okàfor Ventures Ltd,NGN,52953.82,3971.54,56925.36,Industrial Equipment,17,1520.45
INV-SYN-00237,2025-08-22,57686274-5212,Chukwuemeka Okàfor Ventures Ltd,NGN,52953.82,3971.54,56925.36,Consulting Services,3,1200.61
INV-SYN-00238,2025-03-30,43128172-5603,Ola Foods Plc,NGN,118101.73,8857.63,126959.36,Industrial Equipment,11,4656.08
INV-SYN-00238,2025-03-30,43128172-5603,Ola Foods Plc,NGN,118101.73,8857.63,126959.36,IT Services,9,3697.13
INV-SYN-00238,2025-03-30,43128172-5603,Ola Foods Plc,NGN,118101.73,8857.63,126959.36,Industrial Equipment,18,1867.26
INV-SYN-00239,2025-09-12,51907825-7986,Emeka Logistics Nigeria Ltd,NGN,40172.58,3012.94,43185.52,Building Materials,15,1035.07
INV-SYN-00239,2025-09-12,51907825-7986,Emeka Logistics Nigeria Ltd,NGN,40172.58,3012.94,43185.52,Raw Materials,6,1458.71
INV-SYN-00239,2025-09-12,51907825-7986,Emeka Logistics Nigeria Ltd,NGN,40172.58,3012.94,43185.52,Logistics Services,9,1766.03
INV-SYN-00240,2025-08-18,15037295-4878,Yusuf Agro Processing Ltd,NGN,30331.65,2274.87,32606.52,Office Supplies,7,3469.19
INV-SYN-00240,2025-08-18,15037295-4878,Yusuf Agro Processing Ltd,NGN,30331.65,2274.87,32606.52,Maintenance Services,2,2601.81
INV-SYN-00240,2025-08-18,15037295-4878,Yusuf Agro Processing Ltd,NGN,30331.65,2274.87,32606.52,Building Materials,1,843.70
INV-SYN-00241,2025-10-29,33487606-1550,Adeyemi Trading Company Ltd,NGN,53512.57,4013.44,57526.01,Maintenance Services,12,2907.56
INV-SYN-00241,2025-10-29,33487606-1550,Adeyemi Trading Company Ltd,NGN,53512.57,4013.44,57526.01,Maintenance Services,4,4146.70
INV-SYN-00241,2025-10-29,33487606-1550,Adeyemi Trading Company Ltd,NGN,53512.57,4013.44,57526.01,Logistics Services,5,407.01
INV-SYN-00242,2025-03-09,79685352-1519,Lagos Steel & Aluminium Ltd,NGN,68364.24,5127.32,73491.56,Maintenance Services,14,3070.56
INV-SYN-00242,2025-03-09,79685352-1519,Lagos Steel & Aluminium Ltd,NGN,68364.24,5127.32,73491.56,Building Materials,7,2275.55
INV-SYN-00242,2025-03-09,79685352-1519,Lagos Steel & Aluminium Ltd,NGN,68364.24,5127.32,73491.56,Raw Materials,7,1349.65
